T0,T1,T2,T3,f,Z_mod
822.0412614574909,10000.0,8.718173987228539,199.52623149688787,503.6486330526269,1.0345222925593351
155.41372208032166,643.4438263328994,11.192733678348489,199.52623149688787,0.0001,60.137182834242616
39.422547112067946,3085.756852716054,23.684710741274166,199.52623149688787,0.0009066649113411999,17.810837419050163
115.83232862547104,2299.863853961211,15.617698024125335,199.52623149688787,7096.82064767476,0.0388336255834307
308.5756852716054,863.3168407011583,1.3953425921619675,199.52623149688787,86.33168407011566,0.9379650617910176
13.417128354799118,266.3985857258773,39.0381619763961,199.52623149688787,14.798331982375304,0.0985060209546057
58.33879397552119,709.6820647674754,5.748763839325451,199.52623149688787,4566.405432338173,0.0243826148811605
24.153425010859465,1158.3232862547104,9.475360555387656,199.52623149688787,324.0696035787173,0.0378939294578086
10.0,180.01933328915447,46.11368060770913,199.52623149688787,0.11583232862547102,0.8108851767665783
456.64054323381686,3403.4148825183074,2.4996105006059253,199.52623149688787,0.0308575685271605,69.0214870335061
70.96820647674753,583.3879397552116,1.181246203025418,199.52623149688787,0.4348083467104509,3.039653735533183
555.4958913183834,4140.199576459225,1.2838392184814145,199.52623149688787,0.0002415342501085,3141.176448450151
189.05829836907586,241.53425010859465,2.116079183326812,199.52623149688787,208.5205857248753,0.3697697183323967
14.798331982375291,2085.205857248753,18.44834649099563,199.52623149688787,55.54958913183836,0.0560766943683815
29.382253839710092,324.06960357871674,21.79203924458588,199.52623149688787,0.0034034148825183,7.391565356690549
171.4125253291314,479.56895791546094,27.977474632885446,199.52623149688787,134.17128354799115,0.4179485558086615
35.743040182210514,147.98331982375285,1.5165302021262912,199.52623149688787,1216.4839490258526,0.0289433211753796
52.89373746757308,2536.619455757799,12.164839490258514,199.52623149688787,2.536619455757797,0.9379616302170146
95.21895354084076,4566.405432338169,1.9469809495012798,199.52623149688787,6.126804780573309,1.0864667550547784
78.27390868337493,110.29433117916123,4.119965857573529,199.52623149688787,0.0198551119644458,14.650285787734578
16.321721285632755,1409.0816855117314,8.02149503729136,199.52623149688787,0.07453159674382291,1.910257447853117
906.6649113412791,198.5511196444583,16.97411866757158,199.52623149688787,0.2797747463288545,48.38367572865696
253.66194557577995,1554.1372208032167,2.299863853961209,199.52623149688787,64344.38263328982,0.0282429505795828
208.52058572487533,163.21721285632754,20.050613225771794,199.52623149688787,0.00015541372208029998,47.406531939330186
127.75649214671158,1890.5829836907587,5.289373746757309,199.52623149688787,0.005289373746757301,114.74575173222384
86.33168407011583,293.82253839710086,1.6482431389109689,199.52623149688787,2938.2253839710065,0.0449818927290141
64.34438263328994,6126.804780573316,3.790734817720903,199.52623149688787,0.0127756492146711,112.9176134013591
375.3773681925604,952.1895354084077,1.7913955430350517,199.52623149688787,1.6321721285632766,8.298413835926242
1000.0,394.22547112067946,13.221374159023869,199.52623149688787,11029.433117916113,0.2689264197551302
140.90816855117313,1714.125253291314,1.0,199.52623149688787,35.743040182210514,0.6656569822999086
11.029433117916131,782.7390868337488,25.74176361384798,199.52623149688787,1.0502110796366655,0.3039369240139467
279.7747463288545,357.4304018221051,6.248052654739403,199.52623149688787,0.0014090816855117,132.3575743651574
26.63985857258772,100.0,1.0868515091885451,199.52623149688787,0.18001933328915457,1.7731678997194391
12.164839490258508,528.9373746757308,10.298309919728684,199.52623149688787,22.99863853961211,0.071641615910854
745.3159674382293,5036.48633052627,50.118723362727216,199.52623149688787,41401.99576459224,0.1034522292049001
47.956895791546096,8220.41261457491,35.91857916776726,199.52623149688787,17141.25253291314,0.0103452230908244
105.02110796366658,9066.64911341279,42.42868525999297,199.52623149688787,0.6757518355386224,3.605961324294925
340.3414882518307,1277.5649214671157,14.369670458281526,199.52623149688787,0.0021899062946059,103.06136514894416
503.6486330526269,5554.958913183836,30.407360528035795,199.52623149688787,3.9422547112067914,7.164093992522458
19.85511196444582,134.17128354799115,2.7167054449670847,199.52623149688787,0.0003753773681925,44.770318670046514
43.480834671045116,434.80834671045085,7.380488474713803,199.52623149688787,9.521895354084082,0.397966205789148
18.001933328915445,121.64839490258514,3.209097991605847,199.52623149688787,26639.858572587782,0.0031150373448976
21.89906294605915,6757.518355386217,6.790705457293015,199.52623149688787,100000.0,0.0019558503006281
414.0199576459224,1050.2110796366658,3.487812995310745,199.52623149688787,782.7390868337488,0.4179485586871139
612.6804780573316,218.9906294605915,4.866694025853091,199.52623149688787,0.04795689579154601,78.98536084652515
675.7518355386217,7453.159674382293,33.048285680335894,199.52623149688787,0.0082204126145749,119.76622600883825
32.40696035787167,3753.7736819256033,4.477791110109068,199.52623149688787,0.0005833879397552,442.9371435861984
229.98638539612108,2797.7474632885446,2.952655412883214,199.52623149688787,1890.582983690757,0.1493875214167523
958.3404407222127,9601.074136647723,1.5014565371062163,199.52623149688787,4.057196874594943,13.437449045488291
999.9539488980033,743.5817347711068,1.3585021516371585,199.52623149688787,0.0212663656572319,187.48125245579203
11.709023704267985,4371.962284377354,1.2893834866274727,199.52623149688787,0.0005061241292099,2481.9186703248683
557.9271115830646,107.17668029084118,1.2748293528674228,199.52623149688787,0.00021532444224339997,664.4618180133788
76.70944639401081,5160.325857724488,1.03318511755622,199.52623149688787,3.2651650488257107,1.198964537414017
759.6242245060962,3714.631174432368,1.0015277950744972,199.52623149688787,0.5299528625817748,29.470672401363
11.784759207314202,4136.148910817576,1.315279920803696,199.52623149688787,44973.48367129249,0.0015694682320958
342.2593675953639,9933.44681839601,1.2805810594703733,199.52623149688787,0.0002888780921151,6434.48628086603
277.21353320109125,9517.870366291714,1.0891667404259575,199.52623149688787,0.0001620026412475,7542.135641069358
23.768608649373064,9942.142299487336,1.5665380549991754,199.52623149688787,25.669304048028955,0.1324972293080205
250.2729911515752,9373.887114377509,1.082281770422739,199.52623149688787,35466.26854504723,0.037533261317771
291.9944882874244,9556.080571011342,1.14683409264355,199.52623149688787,80411.66472246396,0.0290820618938251
375.9202760729333,9783.627407699025,1.00046984239767,199.52623149688787,160.23303083502813,0.8387447101441429
268.49381720196675,9858.25250971895,30.768751982458014,199.52623149688787,0.0001494554460748,62.26294070583934
314.14848623260576,9913.795643514986,10.320557006033217,199.52623149688787,0.000489718938512,345.9550046628041
12.739167601832033,8856.038020884876,1.0912578460725928,199.52623149688787,0.00011582722140149999,6763.2631658827095
903.6901741208763,8034.133600566906,1.0469048193977162,199.52623149688787,0.0021064600916608995,2671.116460770353
106.77025611864252,9999.539488980034,1.4153358540647634,199.52623149688787,0.0003591001215725,5470.290068425672
158.3623714149743,9447.997145595124,1.4771469233165175,199.52623149688787,0.003159330032879,1689.248650997832
224.2402180897489,9625.8665042968,1.156209758054446,199.52623149688787,0.8223167760850026,6.983993995330467
26.84999996335792,9242.291411427244,1.1054457526383168,199.52623149688787,0.051245660675925106,10.432695728748056
44.798813586361454,9814.765300035797,1.0947233790829458,199.52623149688787,0.0001736850338486,7424.678270073494
14.281096297555141,284.08253481929086,1.0937810360186684,199.52623149688787,0.001936880697184,93.14258784682576
819.481465433056,9705.990689890912,1.0050230486891445,199.52623149688787,0.0004938976233962,7882.078938447854
311.8709618879486,9804.375006902395,1.01482711820731,199.52623149688787,0.00031196433102090006,8023.704791715111
416.5778718251012,9846.455733620194,1.018448515283617,199.52623149688787,1.6220420197514267,9.23794102189635
94.69123113441141,9560.042095487766,1.0081357951345855,199.52623149688787,0.0037437404601292005,1549.0915964850756
22.366781544694078,9652.056294101754,1.2752785531491986,199.52623149688787,123.28235134188438,0.0568935621437526
21.213057347170288,9822.452158423695,1.16607280593355,199.52623149688787,0.0102901125319215,378.7690905515169
203.08276919842208,9990.79380782508,18.803891754106807,199.52623149688787,0.00017203719630219997,107.13443676813758
725.1345600641671,9676.089059702264,1.1943449327089477,199.52623149688787,92.46548666679634,2.12980008816076
346.70124368162345,8583.004424332768,1.09087346469118,199.52623149688787,0.025023265475892502,43.18773363787872
