T0,T1,T2,T3,f,Z_mod
861.9535664753032,4101.1270705513,4.550556554110025,199.52623149688787,4.417344703140064,11.582790955081506
124.96091412919868,1449.7406703726317,2.1332033550765908,199.52623149688787,124.96091412919868,0.31571641528100114
21.017480113324883,1077.105056036769,1.2872930346458722,199.52623149688787,0.0028288694346259697,225.3276608881769
68.97785379387658,156.15230060004964,1.657123357047779,199.52623149688787,0.005519954321281573,27.7833887549354
168.1924324880869,1681.9243248808689,30.24441309669029,199.52623149688787,0.04101127070551304,21.369112127269506
1000.0,800.2502278161052,38.93342231632179,199.52623149688787,9.999999999999999e-05,160.76609682536963
38.07546021222372,7429.6395075949495,1.1345893682940416,199.52623149688787,100000.0,0.0034005975342977536
262.63635276533324,4757.944314009414,16.08613143614985,199.52623149688787,26263.635276533245,0.04577069278564881
15.615230060004974,5519.954321281573,11.013756837602736,199.52623149688787,0.021017480113324872,21.30521029289104
475.7944314009414,3046.989570903508,3.5349811050301057,199.52623149688787,13459.603241553643,0.11582792917737918
11.601553017399716,134.59603241553643,20.7075649521537,199.52623149688787,928.4145445194745,0.010753633415723444
144.97406703726315,380.7546021222372,14.177932462329352,199.52623149688787,51248.058769609466,0.018086797607954775
80.02502278161052,3534.9811050301055,34.314989549797865,199.52623149688787,0.0003807546021222372,17.106124591341747
13.459603241553642,8619.535664753032,2.4203098470790794,199.52623149688787,6897.7853793876575,0.004577069563388907
410.11270705513,243.8354098268829,7.540833553382575,199.52623149688787,32.81927872511478,2.0218492528359926
304.6989570903508,10000.0,1.8801545428581412,199.52623149688787,0.0001951293422635962,4173.187487889225
107.7105056036769,512.4805876960936,5.163013086114003,199.52623149688787,2.263803409521451,2.0218475968439926
18.116091942004143,1951.2934226359623,1.0,199.52623149688787,0.30469895709035083,0.9269759040587203
226.38034095214465,2263.8034095214466,8.555749577742848,199.52623149688787,0.01077105056036769,54.870329102796354
742.963950759495,928.4145445194745,5.857899755867957,199.52623149688787,243.83540982688314,1.3437838604309904
28.288694346259692,100.0,12.496091412919867,199.52623149688787,3534.981105030109,0.013437838608587917
640.4004271197283,282.88694346259695,18.251153704436174,199.52623149688787,1.1601553017399713,16.79138497674284
551.9954321281573,441.73447031400684,3.1156480078297157,199.52623149688787,0.1561523006000498,39.44698919998839
32.81927872511474,210.1748011332489,23.494583037971896,199.52623149688787,0.08002502278161051,3.2477170013121452
24.38354098268829,2626.3635276533328,50.11872336272722,199.52623149688787,0.000742963950759495,4.067493001561602
44.173447031400684,116.01553017399715,4.010751978887481,199.52623149688787,16.81924324880872,0.304206245808555
51.24805876960934,181.16091942004135,1.4605489909881801,199.52623149688787,1811.6091942004132,0.03400597469143874
353.49811050301054,689.7785379387658,9.707262508693276,199.52623149688787,0.5945570708544394,12.94738257236442
92.84145445194746,6404.004271197283,2.746057820473301,199.52623149688787,64.04004271197283,0.32766209048038586
59.45570708544391,1249.6091412919866,44.173447031400705,199.52623149688787,0.0014497406703726315,9.425103361340888
195.12934226359624,328.1927872511474,26.656704127384444,199.52623149688787,475.7944314009414,0.25265213288884797
10.0,594.5570708544394,6.646310783540047,199.52623149688787,8.619535664753032,0.0961984532673648
