T0,T1,T2,T3,f,Z_mod
135.0314012169838,606.1898816376925,6.501947868659143,199.52623149688787,0.0001,90.941696
27.21338715404272,2015.3376698493958,30.078826230731337,199.52623149688787,4.9619476573817956,0.3450357
818.5467308759689,740.5685029923916,4.626125427081941,199.52623149688787,0.8185467325009866,25.552277
18.23347986675799,182.3347986675799,35.659390272604064,199.52623149688787,74.05684543276632,0.059840746
12.21677347784862,406.1586072668433,1.0,199.52623149688787,0.0006061898894976487,286.97324
367.46618151664734,100.0,1.1855313508688914,199.52623149688787,40615.859687107826,0.05149673
60.618988163769245,6700.187253952026,2.7763758369734806,199.52623149688787,448.9251476639442,0.080803804
164.96481090784073,3007.8826516866684,3.291480663450262,199.52623149688787,2721.338816408224,0.089312054
14.92495534941554,332.45979994535446,18.051851629655406,199.52623149688787,0.33245978629324247,0.73071855
448.9251321554184,1649.6481090784073,15.226801659179975,199.52623149688787,12.216773336813642,3.6274848
1000.0,222.75429628789425,10.833844666004236,199.52623149688787,1105.2951274322168,0.8495148
246.20923578739166,904.7357343137264,25.371597773169103,199.52623149688787,182.33479436338135,0.51496726
22.275429628789425,1350.314012169838,9.138387092541329,199.52623149688787,0.022275429115230012,2.0862973
670.0187253952026,2462.0923578739166,50.11872336272722,199.52623149688787,0.0036746619850621,94.993965
40.61586072668433,122.16773477848619,21.40103528294054,199.52623149688787,0.13503140600225283,3.1085966
300.78826516866684,5484.416580200195,1.9753869306181797,199.52623149688787,0.0014924955397046095,1620.3452
49.61947564035654,3674.6618151664734,1.6662460388661944,199.52623149688787,0.0002462092445651058,1708.9705
33.245979994535446,272.1338715404272,12.843862814629356,199.52623149688787,6700.187269765801,0.011471117
74.05685029923916,1105.295117199421,42.27532514372134,199.52623149688787,0.05484416292582478,8.212474
90.47357343137264,149.2495534941554,3.902153435598616,199.52623149688787,100000.0,0.00808038
201.53376698493958,496.1947564035654,7.708262946285826,199.52623149688787,0.00904735733496625,53.57586
110.5295117199421,10000.0,2.341883145951721,199.52623149688787,16496.481084880626,0.024304835
548.4416580200195,8185.467308759689,1.405484587508138,199.52623149688787,2.0153376216940164,10.91105
10.0,4489.251321554184,5.484416638128126,199.52623149688787,30.07882434584723,0.05149673
993.3904469013214,9835.579031705856,2.7994355320221764,199.52623149688787,0.0001875653992883675,2912.6204
992.4758726358414,164.90817195735872,48.85386152320356,199.52623149688787,0.01353322536306915,138.02283
909.9962502717972,9792.642605304718,1.276477183759124,199.52623149688787,2.1617395293888237,17.480263
999.3554490804672,745.9826156497002,49.44449361213138,199.52623149688787,0.001703343767260053,142.24083
46.270763501524925,7181.886833906174,48.503251396050956,199.52623149688787,98600.68559786538,0.0041617574
921.3394141197205,335.8963316306472,49.51809609214588,199.52623149688787,87597.0363740973,0.08791946
955.2120608091354,9559.161514043808,45.07259120268772,199.52623149688787,0.3144959017091384,47.950703
975.4384970664978,9911.969792842865,4.759658375123762,199.52623149688787,0.0005915993829315365,1475.5807
951.5240824222565,9320.081096887589,10.121713590601406,199.52623149688787,74152.9941817308,0.09868826
833.7180775403976,9773.720318078995,44.478434158074236,199.52623149688787,2.607138911386126,14.582335
201.1282303929329,8581.028497219086,45.08141530271809,199.52623149688787,98539.40606263308,0.018095814
22.675849068909883,9955.429035425186,49.40966857236319,199.52623149688787,0.0006976995337127368,5.7307405
714.9217903614044,530.8199692517519,48.30619641902884,199.52623149688787,99215.60287554025,0.06410304
939.8525357246399,321.591872908175,1.2223451937272032,199.52623149688787,99607.02657738882,0.08410558
19.760728422552347,9810.698056221008,2.975128516386146,199.52623149688787,76955.36019722372,0.0020118407
957.0173698663712,9570.173698663712,39.175805845525964,199.52623149688787,0.4578219438003607,39.900352
