T0,T1,T2,T3,R1,C1,Wo1,Wo2,f,Z_mod
30.653953552246094,6078.323370218277,23.89892603576679,199.52623149688787,11.325413102749735,0.0036946013427674776,10.0,3907.436287954255,0.08296958737597518,14.269006
50.43159622699022,211.0203443095088,1.697187113238639,199.52623149688787,39.31828746572137,1e-06,779.6359890699387,774.7992458486893,57115.864796607275,2.8195846
106.42092742025852,3262.2221022844315,17.399651388242905,199.52623149688787,326.22221022844315,3.471686937467894e-06,11.325413102749735,1634.9840305930118,0.04738879612048824,338.41205
14.526539435610175,164.51906096190214,2.5912750415825974,199.52623149688787,418.42883944511414,5.36697692098096e-05,254.33457225561142,2097.1119788852257,0.00017508270109243434,567.0075
1000.0,732.5965151190758,1.1115933628311665,199.52623149688787,1000.0,4.452958612993825e-06,1000.0,4425.333002936609,646.8607640635418,56.179653
10.0,1750.8270546793938,1.8865819813202545,199.52623149688787,369.46011155843735,0.0005043159548938275,120.52609197795391,4709.48019059055,2.389892641563322,124.92156
82.96958275139332,113.25413102749735,9.222844035350331,199.52623149688787,175.08270546793938,0.001750827056154609,106.42092742025852,824.5485052191061,0.00030653951861456323,251.43112
175.08270546793938,1064.2092742025852,1.2356398063631757,199.52623149688787,120.52609197795391,0.0060783231341838845,73.25965151190758,877.492147930217,10642.092764328532,0.059262935
688.3951830863953,445.2958572655916,45.08728242165004,199.52623149688787,688.3951830863953,0.002245698026478291,23.898925818502903,2689.8603138674125,0.0001,799.0586
57.115865275263786,347.1686888486147,5.434194070793649,199.52623149688787,198.28839734196663,3.262221913272515e-05,198.28839734196663,2862.574284960968,0.0016451906405597083,273.4444
369.46011155843735,829.6958275139332,1.0,199.52623149688787,779.6359890699387,2.54334584241733e-05,50.43159622699022,933.8352620597971,0.14526539280556475,800.75757
39.31828746572137,2245.697943866253,12.66784412318895,199.52623149688787,23.898925818502903,0.0028804442779421812,473.88795256614685,1739.965063642388,22.456979355839554,3.4539397
120.52609197795391,238.98925818502903,2.3311357273368354,199.52623149688787,16.451906096190214,1.6451906060174224e-06,224.5697943866253,1274.6924202885443,12.826498584272487,17.660442
93.96648414433002,1365.0077432394028,15.652892388500199,199.52623149688787,288.04441422224045,0.0008296958658695222,16.451906096190214,5011.872336272725,0.027066520722771742,299.55276
288.04441422224045,186.3246281631291,7.464022894889259,199.52623149688787,12.826498260255903,0.00018632462318427862,326.22221022844315,1057.6070344373784,0.005043159476797463,159.9554
18.63246281631291,504.31596226990223,29.530464332990846,199.52623149688787,136.50077432394028,7.325965571857524e-06,607.8323370218277,642.8477274702993,4.184288578983081,140.07373
473.88795256614685,100.0,40.56094947856258,199.52623149688787,34.71686888486147,0.0003065395275931806,82.96958275139332,684.1244883211855,6078.3230707492985,0.2556508
326.22221022844315,571.1586527526379,21.499701837394348,199.52623149688787,30.653953552246094,0.00011325413121189923,12.826498260255903,2527.567136023225,1.3650078014161822,36.879246
136.50077432394028,3694.6011155843735,32.8258675265852,199.52623149688787,254.33457225561142,5.711586501594866e-06,27.066520284861326,2375.0660275023056,3471.6867875740745,8.073026
154.59276631474495,306.53953552246094,6.040613803853456,199.52623149688787,64.6860783547163,0.0006468607356026769,136.50077432394028,501.18723362727246,211.02033289857314,1.537346
11.325413102749735,1545.9276631474495,4.888652649949892,199.52623149688787,536.697707772255,0.004738879655480386,154.59276631474495,567.6152494159976,0.015459277923027816,520.9585
254.33457225561142,2880.4441422224045,3.5591913863526465,199.52623149688787,473.88795256614685,0.0077963601031303415,30.653953552246094,993.796126520612,0.0009396648701266519,1043.6552
224.5697943866253,393.1828746572137,2.0971119907409084,199.52623149688787,14.526539435610175,1.9828840056899938e-05,18.63246281631291,4158.329800688548,120.52609328624662,14.691269
418.42883944511414,4184.288394451141,36.489016699182784,199.52623149688787,93.96648414433002,4.18428852353245e-05,44.52958572655916,3671.680274989545,68.83951816732682,49.043777
12.826498260255903,939.6648414433002,26.56588584252611,199.52623149688787,106.42092742025852,8.82969959108159e-05,288.04441422224045,1851.6868990330777,18632.462702102704,0.113553956
34.71686888486147,7796.359890699387,10.2520520475531,199.52623149688787,57.115865275263786,2.706652122127707e-06,175.08270546793938,728.0515987883857,39.31828642446997,57.493122
779.6359890699387,2543.345722556114,4.397878691027427,199.52623149688787,224.5697943866253,1.2826498341291881e-06,536.697707772255,1197.7836349602753,0.2543345780243214,267.2544
73.25965151190758,4738.8795256614685,50.11872336272722,199.52623149688787,21.10203443095088,9.396648523921613e-06,39.31828746572137,3450.1489896203284,0.0005366976997867785,41.677616
198.28839734196663,5366.977077722549,3.2018826723156644,199.52623149688787,607.8323370218277,2.110203447417007e-06,21.10203443095088,1443.641844701218,0.002880444138811953,1081.7698
16.451906096190214,1205.260919779539,2.8804441883955345,199.52623149688787,882.9700171947479,1.5459277541958727e-05,57.115865275263786,3241.9837000869484,0.00882969962110946,845.5291
607.8323370218277,145.26539435610175,1.373529017934271,199.52623149688787,18.63246281631291,0.00023898926131986082,14.526539435610175,3046.3778330396926,0.44529583708324894,41.331505
882.9700171947479,646.860783547163,6.714706318321585,199.52623149688787,44.52958572655916,0.00039318288424611096,882.9700171947479,1536.3370180589122,369.4601189135366,2.667381
23.898925818502903,128.26498260255903,14.081491151006839,199.52623149688787,27.066520284861326,0.0013650078214257956,418.42883944511414,1970.5823977960927,1132.5413418543762,0.21732615
64.6860783547163,8829.70017194748,3.9563735998425917,199.52623149688787,82.96958275139332,6.883952010655777e-05,34.71686888486147,2231.7659044682096,0.7796360026128866,84.70066
21.10203443095088,10000.0,19.341336924157662,199.52623149688787,50.43159622699022,0.0010642092387974263,688.3951830863953,1125.5151333273366,7.325965582920528,21.94649
27.066520284861326,270.66520284861326,8.296958358979374,199.52623149688787,73.25965151190758,1.2052609762526118e-05,369.46011155843735,604.061396265536,100000.0,0.147968
44.52958572655916,6883.951830863953,1.5268057617070103,199.52623149688787,154.59276631474495,0.0001452653947249055,93.96648414433002,533.3680861746502,1982.8840207728342,0.60017544
536.697707772255,1982.8839734196663,11.396113158019546,199.52623149688787,10.0,0.01,64.6860783547163,1356.539450950416,32622.22117962906,0.08814832
478.00979167222977,586.2295225262642,49.543303624084025,199.52623149688787,784.1857290267944,0.00950954573917389,771.0079878568649,528.5428850366418,1.3694032983559852,32.817825
989.3727874755859,7818.419075012207,39.01817240364288,199.52623149688787,918.5009825229645,3.707197191513842e-06,871.9656807184219,1124.6917563661736,0.0024627135779767455,1239.8403
154.6079757809639,8539.242148399353,45.02674335714169,199.52623149688787,32.60056607425213,2.6324747498874783e-06,978.2726210355759,4586.797964379536,0.08034503578032605,63.635674
32.66669074073434,9558.721309900284,18.96801074122015,199.52623149688787,841.7812484502792,0.003814835430502892,124.78746429085732,2013.9377317764056,95582.81302893806,0.006887868
322.01424807310104,191.01295350119472,48.71827076517208,199.52623149688787,881.6972017288208,0.00876595858246088,998.573408126831,4939.010263868845,8.074564122839375,6.9704
532.2029048204422,7693.409949541092,4.876967817091981,199.52623149688787,16.655674311332405,0.007659472057044507,974.7649139165878,4624.871183921487,0.013016107992440254,119.16768
947.7193850278854,144.6443933993578,2.333289785597403,199.52623149688787,972.3886376619339,0.0016118034402132035,959.13518846035,4102.9773602757505,0.0003232176663496326,1945.007
16.323832543566823,113.46464189700782,49.33043318974137,199.52623149688787,33.444542083889246,2.297860293998383e-06,650.6660294532776,4818.144709699162,492.8751446725445,32.697086
532.2274523973465,9591.793268918991,46.100393916942714,199.52623149688787,22.88039868697524,0.007492707190513611,39.14947308599949,650.5956206567839,0.9196860902663337,32.560207
82.50289112329483,9941.22684597969,8.474699272331813,199.52623149688787,38.052728213369846,0.005426969113349916,286.03195548057556,4969.811955805372,84127.74802841498,0.013862931
15.697191655635834,9975.622367858887,49.29954591193099,199.52623149688787,974.5405042171478,0.0005990564819201827,14.780247365124524,660.2694429662627,209.210377325811,1.3032442
991.699201464653,687.018384411931,29.589914291589672,199.52623149688787,80.94109579920769,0.0023250572505593304,898.0065882205963,805.1783101535798,93293.13636496797,0.13355404
211.33589178323746,9731.054151058197,49.41547128180586,199.52623149688787,302.40905433893204,0.009179935215592384,64.93937645107508,3516.0777575100974,0.00041516065281525897,350.67984
994.672172665596,8758.695715665817,14.31049177085625,199.52623149688787,897.8825521469116,0.005953848302066327,14.265977749601007,791.4290575477401,0.007614630332696085,1140.0977
884.2996579408646,1517.4409672617912,47.89385565181634,199.52623149688787,702.7137964963913,0.008161295958876609,837.3735421895981,4100.521882141448,0.0002926743429541737,1066.8772
985.9614413976669,368.69366094470024,5.0262027739220985,199.52623149688787,859.6453934907913,6.907619475154207e-06,55.117232985794544,1561.9420923321463,90662.89068202082,0.32771
922.1034574508667,188.74817583709955,8.624290311167968,199.52623149688787,10.42653921584133,0.007970379917502404,961.2134122848511,1899.3971913862608,95681.90575077805,0.11278552
19.835492316633463,498.4561871737242,46.597506355150436,199.52623149688787,945.0172632932663,0.001548930404186249,34.33881923556328,3170.7939230948014,97725.95167387438,0.0033961176
966.6290444135666,7494.432365894318,44.90705003214436,199.52623149688787,739.4668298959732,2.347057436447358e-06,10.31478393211728,4807.395237809787,987.2335999404531,69.065155
188.11037302017212,8732.516551017761,5.317864311795789,199.52623149688787,826.4168846607208,0.008709624118089676,71.38197209686041,4745.366520923652,0.0007657355993148858,1654.8602
956.4885938167572,6893.795055150986,45.377081207816914,199.52623149688787,32.277886774390936,0.003113113369584084,35.56685823947191,2966.591328428549,86730.00933066806,0.093031034
10.594982659677044,125.99723145831376,15.343161793107434,199.52623149688787,971.3592326641083,0.009461494895935058,928.6234945058823,4903.429087119716,0.031935597237656106,492.76627
