W0,R1,C1,f,Z_mod
1.8553295113499622,88.58667904100822,7.847599703514606e-05,48.32930238571752,38.06568157962728
33.19346818441578,233.57214690901213,0.01,0.06951927961775606,234.5216019628034
1.2287787272810429,1000.0,1.6237767391887209e-06,0.0008858667904100822,1016.6037993412906
27.01338121133003,20.6913808111479,0.00379269019073225,0.007847599703514606,187.29773973496256
2.8013567611988677,54.5559478116852,1e-06,33598.18286283774,4.725859055927255
40.787427589690196,10.0,1.8329807108324375e-05,0.002636650898730358,455.2777197500186
1.5098971606184197,615.8482110660267,0.002335721469090121,0.00029763514416313193,651.7858580023942
6.386503549649855,379.26901907322497,2.9763514416313192e-05,1.8329807108324336,378.21616762306076
50.11872336272722,42.81332398719393,0.000206913808111479,100000.0,0.09501370279281778
14.559883323191876,297.6351441631319,0.0008858667904100822,5.455594781168514,35.54489021699371
2.2797894356435657,26.366508987303583,4.281332398719396e-06,1274.2749857031347,19.597008298850188
4.229760619613383,143.8449888287663,0.00615848211066026,16.237767391887242,2.0569310680189723
17.89087489923219,12.742749857031333,0.000545559478116852,0.615848211066026,23.78139649402554
5.1974398708720075,784.7599703514607,0.001438449888287663,0.2069138081114788,448.23225713200605
3.44224759568609,483.2930238571752,6.951927961775605e-06,3792.690190732246,6.058398556633166
7.847599703514611,33.59818286283781,4.832930238571752e-05,0.023357214690901212,57.835600504052486
9.642963575895777,183.29807108324357,0.0003359818286283781,143.8449888287663,3.6327467190091256
21.98392648862289,16.237767391887218,1.1288378916846883e-05,9.999999999999999e-05,1251.844726198141
11.849068510006667,69.51927961775604,2.636650898730355e-06,11288.378916846883,5.379496772741274
1.0,112.88378916846882,0.00012742749857031334,428.1332398719387,2.936138019571378
