W0,R1,C1,f,Z_mod
6.694440384870098,63.09573393315077,4.84969349342282e-06,268.2695696932545,56.295822
28.65120161181523,454.09095138311386,1.3010252099720675e-06,0.0001807768684465889,1556.8177
1.0,48.496932946145535,6.738627137569711e-05,100000.0,0.024912413
1.3986668796649095,268.2695707678795,1.068000433733687e-05,16926.665687187866,0.88470286
4.279850131749997,55.3168111294508,0.0026826958433985716,30599.49583794756,0.01523652
3.422044919577417,37.27593718096614,0.007686246169984342,0.006309573649059623,57.234497
50.11872336272722,22.022019047290087,3.727593735384289e-06,0.037275936958305673,162.77596
4.786300848013259,82.08914496004581,0.0001483981809411198,82.08914174329486,13.144923
20.484650738163342,158.48932534456253,1e-06,148.39817976098615,157.54932
7.486618914807791,180.77687293291092,8.208914259739687e-06,0.06738627106532982,192.63316
16.378936645511974,25.11886404827237,0.0002511886463835836,0.020619860279308136,84.024704
1.7492711971547772,19.30697719566524,0.0005531681024432183,0.0003268027541282461,69.59775
25.619546493680957,10.0,0.005907838117778302,0.0010680004343960464,449.4232
11.71039194166619,11.406249235151336,0.004540909513831139,13.894955496548592,4.0704384
2.736168579257922,16.926666228100657,0.0012181878780946136,25.11886516326231,5.2459455
10.471285114739489,93.63292329013348,1.692666647300939e-06,0.7196856589613023,98.68342
8.372538503084956,32.68027562648058,0.0034902547378838065,1584.8931909281912,0.14049459
9.3632918544138,121.81879334151745,8.767123766243458e-05,484.96933360905444,3.9196806
1.1183337381164296,206.1986032128334,5.179474803991616e-05,0.0005907838130984624,225.30377
18.317117719669483,876.7123913764954,2.3519525832030926e-05,4.25178618251084,772.7273
13.096126238996478,305.99497735500336,6.309573450940661e-06,7.686246265358722,306.72946
22.908676981461912,106.800042912364,0.0009363292358517648,0.39810715927630014,121.63183
1.2506703645239532,1000.0,0.002061985976070166,9363.2922482867,0.014357577
3.0599497753688474,349.0254929661751,0.0003268027636408806,5179.47459762242,0.11228082
40.07348675292955,398.10716331005096,3.981071676895954e-05,55316.811844686235,0.15585437
5.986084583849873,590.7838088274002,0.01,0.0019306977249150135,649.32117
14.645839776755254,14.839817928150296,1.8077686371281744e-05,0.12181878994756186,35.744347
1.564176348662762,71.96856550872326,1.3894955255324023e-05,0.011406249081206849,78.03086
32.04160587438295,13.01025218795985,2.2022019321011612e-06,2865.1203068883933,11.884974
44.815532930999844,517.9474896192551,0.00011406249424163253,876.7124325342659,2.2781856
2.1877616680675382,768.6246305704117,0.0007196857089325786,2.3519527063189236,93.96573
5.352681666340835,138.9495426416397,3.059949798905291e-05,0.0034902548290346885,178.78944
1.9562690231203799,28.6512035690248,0.0015848931442797184,0.22022020486542973,30.398722
2.446647650504283,235.1952661573887,0.0001930697787795216,1.30102521300832,221.59502
3.8269882935432347,42.51786459237337,2.8651203093613732e-06,45.40909531100175,42.727062
35.83321099022303,673.8627225160599,0.00042517862416431313,0.0001,2543.27
37.680767912973664,53.08199692517519,0.009169795095443726,99215.60287554025,0.06761621
46.74731697179093,33.58963316306472,0.009720304566502571,87597.0363740973,0.08924445
50.09126442636859,74.59826156497002,0.009686343448221684,0.001703343767260053,739.76355
38.33688688626761,904.1064250469208,0.009697055119752884,66178.69738146229,0.08425363
44.742114896340986,35.50467239692807,0.00989737344956398,6239.6173371695395,0.32139513
48.78506340554801,23.178410548716784,0.00972478221565485,0.0006292859034647509,1113.73
48.04595280532602,932.0081096887589,0.00023190154366195203,74152.9941817308,0.10629073
3.6771441912875797,718.1886833906174,0.009258052999079228,98600.68559786538,0.0067312825
48.204195209653136,955.9161514043808,0.007790384739041329,0.3144959017091384,106.246315
49.854571264107165,928.495209813118,1.9195650660694808e-06,65754.90835753306,1.3408302
12.82189112760116,858.1028497219086,0.007793973175823689,98539.40606263308,0.023191756
32.275060995956395,138.74311581254005,0.009095772337555886,99483.25157217203,0.05785658
47.24585812957889,996.9192790985107,2.476817181403749e-05,48648.2114113295,0.23373128
47.54455420837759,32.1591872908175,1.6038437277675257e-06,99607.02657738882,1.0593032
6.3895174455033406,926.5730637311935,0.006296192680537702,91949.55826610708,0.012084216
49.83701089516814,983.5579031705856,1.1270170996431262e-05,0.0001875653992883675,2835.1685
2.9867972468717383,818.9910066127777,0.006349185446679593,98621.12403053843,0.0055485805
5.650508217034356,574.2454689741135,0.00959576953971386,93797.16516161361,0.010534987
49.421273991248526,12.285728021524847,0.0002682775261327625,91778.21875440709,0.09671946
37.30359765460818,920.2368974685669,0.009216364315390586,52329.57010267836,0.09223668
1.3360362908248555,899.7866415977478,0.00018917457639425995,98866.67728537404,0.010344544
34.09717031503614,939.0305459499359,0.00996047355657816,0.016604745287286678,821.34863
49.479345001236105,44.02977183461189,0.00011617178480233997,87778.75901490678,0.10583897
43.1122152040676,49.70807705074549,0.008905934436380863,73556.0953881535,0.089856185
