R0,R1,C1,f,Z_mod
822.0412790775299,1000.0,0.00016321720754913988,503.6486376387941,822.0473
155.4137234389782,64.34438169002533,0.00029382254658080645,0.0001,219.7581
39.422546438872814,308.5756888985634,0.001714125292375684,0.0009066648674292197,347.99667
115.83232678472996,229.98638540506363,0.0006434437940344215,7096.820417562527,115.83234
308.5756888985634,86.33168615400791,2.189906284103927e-06,86.33168277468958,394.10626
13.41712845955044,26.63985861465335,0.00555495907586813,14.798332572256138,13.6932125
58.33879265934229,70.96820749342442,6.126804737793282e-05,4566.405436462762,58.346127
24.153425293043256,115.83232678472996,0.0001985511256493628,324.0695987140903,24.332151
10.0,18.00193289294839,0.008220412489831448,0.11583232529622234,27.861511
456.64053589105606,340.3414925932884,8.633168425236364e-06,0.03085756748438079,796.98193
70.96820749342442,58.33879265934229,1.4798332124701117e-06,0.4348083627381226,129.30699
555.4958999156952,414.01995301246643,1.8001933101841132e-06,0.00024153425084430768,969.51587
189.05830189585686,24.153425293043256,5.8338793350849306e-06,208.52059326161185,212.45941
14.798332117497921,208.5205915570259,0.0009521895632222296,55.5495916069826,15.1435585
29.3822537176311,32.40696070715785,0.0014090816444605589,0.0034034147828565045,61.789192
171.4125181734562,47.95689731836319,0.002536619468152523,134.17128448385483,171.41772
35.74303947389126,14.798332117497921,2.6639858081616694e-06,1216.483959991478,49.478756
52.893737368285656,253.66194799542427,0.0003574304157607258,2.536619420765278,179.7859
95.2189563959837,456.64053589105606,4.7956894609960735e-06,6.126804823385458,549.96704
78.27390715479851,11.029433119110763,2.797747482545674e-05,0.019855111660087115,89.303345
16.321721142157912,140.9081707894802,0.0001341712858863175,0.0745315968114839,157.2238
906.6649198532104,19.855111753568053,0.0007827391054779292,0.27977473642319817,926.5054
253.66194799542427,155.4137234389782,7.096820853068493e-06,64344.38232172739,253.66296
208.5205915570259,16.321721142157912,0.0011583233091533183,0.00015541372355431813,224.8423
127.75648929178715,189.05830189585686,5.036486385576427e-05,0.005289373903175895,316.8148
86.33168615400791,29.3822537176311,3.240696056309389e-06,2938.2254036323047,94.36416
64.34438169002533,612.6804834604263,2.2998637987300758e-05,0.012775648962215724,677.0244
375.3773757815361,95.2189563959837,3.942254635243444e-06,1.6321720516937561,470.59506
1000.0,39.422546438872814,0.0004348083560802043,11029.43280295601,1000.0
140.9081707894802,171.4125181734562,1e-06,35.74304092750299,312.1366
11.029433119110763,78.27390715479851,0.002085205921471119,1.0502110399176383,61.298927
279.7747427225113,35.74303947389126,7.453159488691018e-05,0.0014090816417769924,315.5178
26.63985861465335,10.0,1.216483945185246e-06,0.18001933400678735,36.63986
12.164839457254857,52.893737368285656,0.00024153425551205876,22.99863801988578,32.780704
745.3159391880035,503.6486440896988,0.01,41401.99428696104,745.316
47.95689731836319,822.0412790775299,0.004566405532985926,17141.25283897752,47.956898
105.02111069858074,906.6649198532104,0.006757518084406854,0.6757518353150685,111.90802
340.3414925932884,127.75648929178715,0.0005289373633563519,0.0021899063791963485,468.09787
503.6486440896988,555.4958999156952,0.0030857569774985316,3.942254576785065,504.12622
19.855111753568053,13.41712845955044,1.0502110994944817e-05,0.00037537736507983424,33.27224
43.480833284556866,43.480833284556866,0.00011029433017689735,9.521895427218125,84.44491
18.00193289294839,12.164839457254857,1.5541372401523406e-05,26639.85796158188,18.018162
21.89906264655292,675.7518237829208,9.066649060230703e-05,100000.0,21.89907
414.01995301246643,105.02111069858074,1.8905829878407533e-05,782.7390977495562,415.24634
612.6804834604263,21.89906264655292,4.14019946558401e-05,0.04795689493235694,634.5795
675.7518237829208,745.3159391880035,0.003753773598492146,0.00822041277851814,1409.7758
32.40696070715785,375.3773757815361,3.4034149213228375e-05,0.0005833879514050153,407.78433
229.98638540506363,279.7747427225113,1.2775648894603366e-05,1890.5830619336891,230.2357
687.002580165863,10.453944560722448,0.009889172670602799,98050.52280620973,687.00256
708.0737835168839,25.32468419522047,0.009811150245010853,97341.9129875061,708.0737
963.251805305481,95.00134743750095,0.009939395289897918,0.07115714409760535,1044.4374
81.77285149693489,799.6851634979248,0.009224857127904893,93583.58979866799,81.77285
872.5682765245438,977.6421141624451,3.1261869851034136e-05,93177.20533099577,872.56824
971.0461330413818,23.369191801175475,0.009881888519406318,2543.103606108153,971.04614
961.3462406396866,893.3867460489273,1.4792504301694861e-06,97120.26715566599,961.34827
14.345033597201109,11.141418069601059,0.009126822656095029,98152.17256730804,14.345034
990.0108474493027,963.8730478286743,0.006539705156803132,13.27489984447946,990.01605
978.8133758306503,980.3923279047012,0.00010135847594309598,63426.10124430705,978.8134
106.82927429676056,860.0809949636459,0.008403094376981259,88877.02227751091,106.82928
971.0908615589142,262.660154402256,0.009148704909026624,84599.78701224165,971.0909
903.6485773324966,986.5518814325333,0.00021489351325295868,73586.5891243901,903.64856
10.049397418006265,32.53157764673233,0.009991713994920253,1.2833972048172448,17.84762
24.123695101588964,995.2678644657135,0.009853713837385179,0.0022448302668015767,1009.78217
150.56075304746628,969.0804976224899,0.0003776641690842808,98989.68935113848,150.56075
954.5964241027832,781.3379740715027,0.0038462352953255183,96798.77162299799,954.59644
28.738532606512308,10.0443079480101,0.009934819302916526,87397.58135148487,28.738533
119.99710939824581,10.100899351164117,0.0005537929573990406,0.00040278757248955255,130.098
998.2515752315521,998.021736741066,7.522787048481405e-05,9348.667503647623,998.25165
23.872822811827064,881.5754079818726,0.00807307679438591,86317.59883341506,23.872824
29.032513443380594,999.4475024938583,0.009405886343538762,0.033843501115076134,460.86453
949.3793559074402,685.2647179365158,0.00795278042602539,63914.30500778063,949.37933
993.3904469013214,340.29481679201126,0.00499018883162737,99051.24902820095,993.39044
398.03018659353256,957.7227586507797,0.008262646501481534,77869.77293320201,398.03018
973.9123576879501,45.169629864394665,0.0033542487523257735,93855.50022739694,973.91235
28.568311240524054,952.3131453990936,5.403775849239901e-05,98805.23085713654,28.568327
956.048212647438,51.27280805259943,0.009839203345716,0.1575331575528962,997.2986
993.2989245653152,967.69804418087,4.429314080020413e-05,0.02362728072231137,1960.9674
972.1647590398788,987.0063656568527,4.9210404747631405e-05,0.3577630884770068,1950.4532
909.1584461927414,658.1398224830627,0.009868245188593864,1.299454697558869,909.47705
890.0194203853607,850.3922551870346,2.9857589820399884e-05,89709.72300604833,890.0195
