R0,R1,C1,f,Z_mod
46.41588833612778,21.544346900318835,4.641588833612782e-06,3162.27766016838,51.50205538829871
21.544346900318835,1000.0,0.0021544346900318,100000.0,21.544346913529704
1000.0,464.1588833612782,0.0001,100.0,1000.6713611955644
100.0,100.0,0.00046415888336120005,0.0001,199.9999999362097
464.1588833612782,215.4434690031882,2.154434690031882e-05,0.0999999999999999,679.6008104023407
215.4434690031882,10.0,0.009999999999999998,3.1622776601683795,217.5016265048621
10.0,46.41588833612778,1e-06,0.0031622776601683005,56.41588833610453
992.5216009580221,962.9856958906332,8.541601685088722e-05,0.0029309922503305995,1955.5056312563545
745.2100835828581,714.7572044974407,0.0054520190617005,82744.5078873302,745.2100835831156
890.0194426457278,850.3922550460833,2.9857590032449937e-05,89709.7256242964,890.0194487809437
249.10013547999864,994.0311039553096,0.0019243002785714997,135.27617417103954,249.10126185509756
930.4213915265748,929.4792147151145,1.7901215832543558e-06,0.0008036168799038002,1859.9006061924767
