R0,R1,C1,f,Z_mod
15.199110829529342,53.366992312063104,0.004328761281083001,0.0006579332246575002,68.56607341173925
23.101297000831604,432.87612810830615,0.0003511191734215,15199.110829529329,23.10131830533882
35.11191734215131,81.11308307896873,1e-06,100000.0,35.17912628696551
187.38174228603827,123.2846739442066,1.232846739442066e-05,0.004328761281083001,310.66641606136443
81.11308307896873,187.38174228603827,0.0001519911082952,0.1873817422860385,268.3577780220733
657.9332246575682,10.0,0.009999999999999998,0.0284803586843579,667.9300474223415
432.87612810830615,1000.0,2.848035868435805e-05,351.11917342151344,433.4215305827457
1000.0,35.11191734215131,2.3101297000831577e-06,2310.1297000831632,1014.8626856824702
123.2846739442066,15.199110829529342,0.0008111308307896,0.0001,138.48378477287395
284.8035868435802,284.8035868435802,6.57933224657568e-05,53.36699231206313,295.1688722855051
53.366992312063104,23.101297000831604,5.336699231206312e-06,1.232846739442066,76.46827142688456
10.0,657.9332246575682,0.0018738174228603002,8.111308307896856,14.592920249886744
692.9098816314631,596.6157344166947,0.0098306802072411,24970.288436059247,692.909881632471
968.0344370785552,551.3048870671739,0.008557089338141009,82060.28628956027,968.034437078675
799.1084550813193,574.8349763057562,0.0005788048105722375,37832.12136051462,799.1084552062721
845.7762484240168,966.7170189339078,0.006541232019918159,40736.6140526629,845.7762484245967
985.7298635707377,542.972180861489,0.008656366127306102,79427.60116394873,985.7298635708636
752.9918112806092,423.9787936053475,0.005448855242665438,93636.08395253186,752.9918112809033
32.14652022590434,33.50871595567827,0.0008870989442867351,62140.83968612192,32.14652060431799
716.8804370731422,280.4403488937088,0.00980424241647316,90950.46307026739,716.8804370732779
