R0,R1,C1,f,Z_mod
135.03140378698723,60.61898993497572,8.185467307069021e-05,0.0001,195.650393721465
27.21338768375308,201.53376859417327,0.0030078825180430003,4.961947603002898,29.742045147706147
818.5467307069031,74.05684692262436,3.674661940736688e-05,0.8185467307069029,892.5896750628825
18.233480008684413,18.233480008684413,0.004489251258218601,74.05684692262442,18.25231043843037
12.216773489967922,40.615859883769794,1e-06,0.0006061898993497001,52.83263337373712
367.4661940736688,10.0,1.492495545051829e-06,40615.859883769874,368.1192590447865
60.61898993497572,670.0187503509591,1.1052951411260222e-05,448.92512582185987,69.9060528578561
164.96480740980206,300.7882518043099,1.6496480740980206e-05,2721.338768375309,165.04465833921117
14.92495545051829,33.24597932270942,0.0009047357242349,0.3324597932270942,48.08523884340231
448.9251258218608,164.96480740980206,0.0006061898993497,12.216773489967908,452.1722254312922
1000.0,22.275429519995576,0.00027213387683750005,1105.295141126022,1000.012701499928
246.2092401494625,90.47357242349298,0.0020153376859417004,182.3348000868439,246.21169443684607
22.275429519995576,135.03140378698723,0.0001823348000868,0.0222754295199955,157.30591806201303
670.0187503509591,246.2092401494625,0.009999999999999998,0.0036746619407366002,915.5412282866448
40.615859883769794,12.216773489967922,0.0013503140378698,0.1350314037869872,52.83051729358534
300.7882518043099,548.4416576121015,4.9619476030028976e-06,0.0014924955450518003,849.2299091745698
49.619476030029034,367.4661940736688,3.324597932270938e-06,0.0002462092401494,417.0856701029635
33.24597932270942,27.21338768375308,0.00040615859883760006,6700.18750350959,33.246156449608044
74.05684692262436,110.5295141126022,0.0067001875035095,0.054844165761210206,179.78924408455373
90.47357242349298,14.92495545051829,2.462092401494625e-05,100000.0,90.47387548480243
201.53376859417327,49.619476030029034,0.0001221677348996,0.0090473572423492,251.15323931411115
110.5295141126022,1000.0,7.405684692262441e-06,16496.480740980205,110.53888836125203
548.4416576121015,818.5467307069031,2.2275429519995564e-06,2.015337685941735,1366.6828071673085
10.0,448.9251258218608,5.484416576121014e-05,30.07882518043102,96.91996649230612
993.2989372223398,967.6980310394841,4.429313941572905e-05,0.0236272803326297,1960.967455322651
961.3462328278393,893.3867568316724,1.4792504171380354e-06,97120.26821141418,961.3482448442908
501.59939450080856,66.69422662050607,1.9417927803302906e-06,96838.90287265182,501.6108476520382
552.633775581546,42.14307754460137,0.009169794934717,86945.95708889305,552.6337755825275
958.8701908806876,897.7585121274166,1.6643789425084895e-05,329.16615473772964,960.2478606190656
637.173994944867,946.3237949510623,9.004498801262413e-05,0.0003989661128106,1583.4977596193346
582.6901200689377,943.8864447728718,0.0003363452260444,85339.34623238456,582.690120127892
708.2694375038293,967.7871643179245,2.203603387556913e-05,0.0176296001530553,1676.052760363333
982.4261705732841,903.6069441805721,0.00031738399019590007,904.3771137065949,982.4266672914496
692.0833506144854,988.325382036992,1.588590679390909e-05,78160.7881249657,692.0833791085754
992.5216009580221,962.9856958906332,8.541601685088722e-05,0.0029309922503305995,1955.5056312563545
968.2329538743305,981.2505604378802,0.0032697544925031005,183.4140641966146,968.233062017218
530.3923432630096,13.901492528300238,2.5723147215698925e-06,0.2167571138719281,544.2938357587594
616.7908201499589,961.8333489985724,0.0021033581524882,0.0120954164589446,1563.1028463241903
202.05660645553286,997.7459881516988,4.06533267795952e-05,73.57134015246564,211.6460474794929
626.8418325405218,10.588153973346976,0.0011424325759124,0.06653623625861281,637.4297180010296
