W0,R1,C1,f,Z_mod
42.42868525999297,1000.0,0.00016321721285632754,503.64863305262696,2.7950601713554897
10.298309919728684,64.34438263328994,0.0002938225383971009,9.999999999999999e-05,628.168661814378
3.209097991605847,308.5756852716054,0.0017141252532913123,0.0009066649113412798,353.7686722689075
8.02149503729136,229.98638539612108,0.0006434438263328994,7096.820647674759,0.08215298920740531
18.44834649099563,86.33168407011583,2.1899062946059125e-06,86.33168407011566,86.75292117845794
1.2838392184814145,26.639858572587716,0.0055549589131838354,14.798331982375302,2.0770971698289733
4.4777911101090675,70.96820647674753,6.12680478057331e-05,4566.405432338173,0.5960734497102675
2.116079183326812,115.83232862547104,0.00019855111964445828,324.06960357871736,2.521225061194271
1.0,18.001933328915445,0.008220412614574901,0.11583232862547103,19.217544842055677
25.74176361384798,340.3414882518307,8.633168407011584e-06,0.03085756852716054,403.0929032850245
5.289373746757309,58.338793975521185,1.47983319823753e-06,0.4348083467104509,61.622769468551
30.407360528035795,414.01995764592243,1.8001933328915444e-06,0.00024153425010859468,1426.9713325250248
12.164839490258514,24.153425010859465,5.833879397552116e-06,208.52058572487533,24.145065492104024
1.3953425921619675,208.52058572487533,0.0009521895354084076,55.54958913183835,3.085278910676752
2.499610500605925,32.40696035787167,0.0014090816855117318,0.003403414882518307,52.378730909104725
11.192733678348487,47.95689579154609,0.0025366194557577995,134.17128354799115,0.9380240555031611
2.952655412883214,14.798331982375293,2.663985857258773e-06,1216.4839490258526,14.211163876810653
4.119965857573529,253.66194557577995,0.00035743040182210516,2.536619455757797,145.78229581042007
6.790705457293014,456.64054323381686,4.795689579154609e-06,6.12680478057331,456.2101427366557
5.748763839325451,11.02943311791613,2.7977474632885447e-05,0.019855111964445806,31.788534155049096
1.5165302021262912,140.90816855117316,0.00013417128354799117,0.07453159674382291,143.15513753416283
46.11368060770913,19.85511196444582,0.0007827390868337496,0.2797747463288545,65.04698568922925
15.617698024125335,155.41372208032166,7.09682064767476e-06,64344.38263328982,0.3739549254500015
13.221374159023867,16.321721285632755,0.0011583232862547102,0.00015541372208032167,610.0029168413179
8.71817398722854,189.05829836907589,5.0364863305262693e-05,0.005289373746757309,241.67187647713334
6.248052654739403,29.38225383971009,3.2406960357871666e-06,2938.225383971006,14.591076017471433
4.866694025853091,612.6804780573316,2.2998638539612108e-05,0.012775649214671154,630.1103584532556
21.792039244585883,95.21895354084076,3.942254711206799e-06,1.6321721285632769,102.27423638368786
50.11872336272722,39.422547112067946,0.0004348083467104509,11029.433117916113,0.29366957868865406
9.475360555387656,171.41252532913143,1e-06,35.743040182210514,171.9428638673169
1.0868515091885451,78.27390868337491,0.0020852058572487535,1.0502110796366657,53.85702785425362
16.97411866757158,35.743040182210514,7.453159674382292e-05,0.0014090816855117305,281.53128962677437
2.2998638539612095,10.0,1.21648394902585e-06,0.18001933328915465,12.353254983190544
1.181246203025418,52.89373746757308,0.00024153425010859468,22.99863853961211,25.32576337502708
39.0381619763961,503.64863305262696,0.01,41401.99576459224,0.1085161508291974
3.7907348177209026,822.0412614574909,0.004566405432338168,17141.25253291314,0.017831131549602308
7.380488474713802,906.664911341279,0.006757518355386223,0.6757518355386224,38.69780457952596
20.050613225771794,127.75649214671157,0.0005289373746757308,0.002189906294605915,344.2000985950865
27.977474632885446,555.4958913183834,0.0030857568527160534,3.942254711206791,19.615020542403713
1.7913955430350517,13.417128354799116,1.0502110796366658e-05,0.00037537736819256035,62.37844324218149
3.4878129953107453,43.48083467104511,0.00011029433117916124,9.521895354084085,42.35349572053689
1.648243138910969,12.164839490258508,1.5541372208032166e-05,26639.858572587786,0.38839542197806
1.9469809495012793,675.7518355386217,9.06664911341279e-05,100000.0,0.020160377563105708
23.684710741274166,105.02110796366658,1.8905829836907567e-05,782.7390868337488,11.073455476800365
33.048285680335894,21.89906294605915,4.140199576459224e-05,0.04795689579154609,101.81588879974043
35.91857916776726,745.3159674382292,0.003753773681925604,0.00822041261457491,926.3943672952772
2.7167054449670838,375.37736819256037,3.403414882518304e-05,0.0005833879397552116,422.6398678097749
14.369670458281526,279.7747463288545,1.2775649214671155e-05,1890.5829836907567,6.7236487570586885
