Gs0,Gs1,Gs2,R1,C1,R2,C2,f,Z_mod
110.6687888863989,13.16730378461501,0.357650733029021,147.8465929071304,3.845082481652776e-05,17.337788895633675,0.000696253346500436,8.404817774137397,159.47889000469462
69.62533465004364,48.476872251305664,0.3474405494398006,23.16220356756384,0.003958077346865453,17.847291911159612,0.007931787475313467,100000.0,0.01304884446621701
444.42526713836355,6.763767634659994,0.2638661301683936,17.847291911159612,3.5765073302902093e-06,71.67140397149751,0.0007377760082683305,8404.817774137397,5.764671457045667
152.1913386745902,4.918400606471695,0.15894902256865417,10.0,0.004990145486353981,34.744054943980046,3.424452881685698e-05,0.020929300664290978,848.8321648663754
75.94569217491767,1.0,0.6291325255353957,156.66376283769463,5.767748159927346e-05,110.6687888863989,7.705351461530558e-05,1189.7937907435883,4.724950863690314
26.007244442001138,27.96023907265014,0.17847291911159613,11.228311834035287,3.628677966507222e-05,32.78862995629283,0.0013167303784615016,0.0011897937907435858,187.4690214660067
313.94628326189354,2.0628393573248043,0.10444025524245694,104.44025524245698,1.1392099607392682e-05,55.225335734172454,4.50908113892558e-06,283.68096047762685,94.25262433777513
611.1721021545633,44.44252671383636,0.8527419141916291,186.3975722588148,0.00010907766915109554,33.752184532845696,0.0031394628326189356,0.006476207491984753,636.7918614295114
26.77151545420944,1.8911656009694682,0.31394628326189344,25.26479177553053,0.00021858615034246718,271.6203247675567,0.007064096181645591,0.0009167779324426061,384.919459921038
24.543534586465405,6.570676154824828,0.21544346900318834,58.51882501969511,0.006291325255353957,175.9069582234984,0.0008283979084506611,0.008404817774137397,339.93432162970214
10.596372886056477,13.554249376408261,0.28781902446687946,18.371767615786375,0.005937244114571097,840.4817774137397,0.0027960239072650156,544.3134383763517,0.1918333523713616
113.92099607392682,37.353133845202784,0.5062936911282341,101.45870346119995,1.3554249376408254e-05,197.5138180710058,7.27168772219203e-05,0.07705351461530549,317.08272476548
23.842867788067263,15.219133867459028,0.23842867788067268,67.63767634659995,9.035971298344073e-06,384.5082481652772,0.008404817774137397,40.1581395812115,67.23388415826827
60.23850899970239,34.24452881685694,0.34244528816856934,249.0155197497901,0.0009301510038746638,27.558245984626385,8.651808900090464e-05,0.00011392099607392693,459.21867877890594
15.894902256865416,5.522533573417246,0.11066878888639885,20.628393573248037,0.0066665228353195004,30.059892378955837,1.8107630975998157e-05,0.0015441135899948314,194.64128224161993
457.48552615674055,35.250867676009136,0.12791404683619606,63.83097034609155,0.001478465929071304,943.7191487625704,0.004709295850583362,6.476207491984746,31.95142816831502
890.6058317411506,1.2977993346475665,0.10907766915109553,113.92099607392682,1.4362588058302032e-05,528.7744232907843,1.9187520990478323e-05,0.0033752184532845697,8836.605541181918
21.858615034246718,14.784659290713032,0.8906058317411506,78.1774968999752,0.0006200872907625803,221.7746740832167,0.0002920174505387698,4.380356262962907,156.168185261602
82.83979084506615,7.167140397149751,0.21234597097485933,748.5379724368441,0.0023500071432694097,560.3090961798617,0.00030943257951443584,0.0008047488733750887,1704.371549799745
249.0155197497901,5.684823443592558,0.16362003378012557,15.894902256865416,1.891165600969468e-06,865.1808900090456,3.005989237895584e-06,0.012426236719115056,2238.421876409929
90.35971298344077,3.57650733029021,0.13554249376408262,15.000323627513291,0.007064096181645591,21.858615034246718,6.862430947254312e-05,87780.1313597249,0.08532896299271972
36.81609617600466,10.444025524245694,0.10750942544107041,304.9837706952065,7.705351461530558e-05,29.20174505387698,0.0023500071432694097,14.156092644919916,137.28652374218046
560.3090961798617,5.062936911282341,0.18371767615786375,470.9295850583362,1.2071493539503045e-05,203.31812717414402,3.628677966507222e-05,2.6007244442001163,709.0598032910094
12.977993346475664,43.173785131583585,0.1316730378461501,21.23459709748593,0.01,313.94628326189354,4.777990512153967e-06,0.1,335.5785420832049
40.1581395812115,4.380356262962904,0.17590695822349833,39.01170832898634,2.3842867788067263e-06,49.18400606471694,2.716203247675567e-05,16126.76174624066,4.524533776896042
263.8661301683937,9.856226877395704,0.44442526713836344,313.94628326189354,0.0007377760082683305,131.67303784615015,0.004194126347923944,2962.77119197087,0.6792688972702302
62.008729076258064,16.126761746240668,0.32788629956292836,22.50097089301335,2.003949589715557e-06,62.008729076258064,1.7847291911159613e-06,9574.852126495787,16.959142546599008
56.848234435925576,3.4744054943980056,0.24543534586465413,87.78013135972485,1.2791404683619599e-05,69.62533465004364,0.0005211720682918039,40158.1395812115,0.36304583163834653
18.371767615786375,84.04817774137396,0.26007244442001143,647.6207491984753,2.1544346900318823e-05,43.80356262962903,0.001478465929071304,0.0005443134383763522,758.4924886878222
11.897937907435857,3.6816096176004676,0.45748552615674043,32.78862995629283,4.25530621412821e-06,139.52566080576338,0.0003901170832898634,0.0013554249376408255,200.0874550929963
65.70676154824828,81.64877730449795,0.12977993346475664,69.62533465004364,0.0005211720682918039,748.5379724368441,1.1897937907435858e-06,77053.51461530557,1.7474060064473984
20.628393573248037,8.283979084506615,0.4847687225130566,384.5082481652772,1.1228311834035286e-06,18.91165600969468,4.074392775323614e-05,77.05351461530542,394.1743071025613
22.50097089301335,64.76207491984752,0.46415888336127786,352.5086767600913,0.002490155197497901,65.70676154824828,1.0596372886056478e-06,0.620087290762581,134.66969831903893
221.7746740832167,1.0293868508027717,0.30059892378955844,197.5138180710058,0.0013167303784615016,127.914046836196,0.005603090961798617,0.8047488733750896,295.3670161036539
916.7779324426061,6.383097034609155,0.770535146153055,71.67140397149751,0.001863975722588148,46.41588833612777,1.4362588058302032e-05,0.4777990512153972,310.3822878195368
629.1325255353956,5.364876741052671,0.5136790147245588,287.8190244668792,0.00104440255242457,186.3975722588148,0.0013952566080576339,477.7990512153967,5.366615048798182
576.7748159927352,24.901551974978997,0.22500970893013347,706.409618164559,1.9187520990478323e-05,263.8661301683937,0.003525086767600913,7377.760082683312,1.5574223658367035
528.7744232907843,9.301510038746642,0.20929300664290965,170.88518090775733,5.684823443592555e-06,431.7378513158359,0.00041338260837601445,52117.20682918034,0.7889280847390738
431.7378513158359,61.117210215456325,0.6962533465004364,124.26236719115056,0.0004918400606471694,75.94569217491767,1.521913386745902e-05,23.842867788067263,83.71159621161557
98.56226877395704,2.1234597097485937,0.781774968999752,228.29193334233327,3.0498377069520646e-05,971.4520825869748,4.25530621412821e-06,35.250867676009136,841.8399924772906
101.45870346119995,91.67779324426061,0.5767748159927352,21.858615034246718,0.0016600676487609296,296.27711919708696,0.00027558245984626384,0.0026007244442001138,399.96208761201694
840.4817774137397,28.781902446687937,0.6111721021545632,444.42526713836355,0.0003681609617600467,686.2430947254305,0.0001946741002328492,0.14784659290713026,1255.782573262196
73.7776008268331,6.9625334650043635,0.17337788895633677,576.7748159927352,1.2607498664233686e-06,93.01510038746642,5.767748159927346e-05,6476.207491984759,20.008838145991472
53.6487674105267,12.791404683619605,0.35250867676009123,1000.0,0.001975138180710058,10.0,0.00020628393573248038,2.96277119197087,32.784963754330214
13.359375700667908,3.789800530146942,0.1660067648760929,342.44528816856945,0.008404817774137397,161.2676174624066,4.847687225130572e-05,0.014156092644919915,565.8127087521196
666.65228353195,1.7337788895633677,0.8778013135972484,666.65228353195,0.00012977993346475664,11.228311834035287,3.845082481652776e-05,0.2185861503424672,1033.2363113526224
52.11720682918039,86.51808900090455,0.5937244114571097,13.359375700667908,9.167779324426052e-05,50.62936911282339,1.5894902256865416e-06,0.06763767634659991,70.4861529211703
279.60239072650154,45.74855261567406,0.17088518090775742,20.03949589715557,0.0003474405494398005,147.8465929071304,2.2829193334233325e-05,14156.092644919916,0.6307717027463942
235.00071432694094,29.627711919708684,0.9856226877395704,865.1808900090456,1.8107630975998157e-05,52.11720682918039,0.004444252671383635,0.0001478465929071304,1228.1931105953602
78.1774968999752,4.015813958121152,0.4509081138925581,30.943257951443588,0.002217746740832167,13.359375700667908,9.035971298344073e-06,218.58615034246696,14.123765264024263
304.9837706952065,1.1228311834035287,0.4709295850583361,143.62588058302035,7.27168772219203e-05,890.6058317411506,5.3648767410526705e-06,5.684823443592555,1051.048515674651
593.7244114571097,79.31787475313466,0.15666376283769456,24.543534586465405,6.383097034609151e-06,47.77990512153967,0.0001457209562742639,0.0001,3888.2562576490295
58.51882501969511,3.0943257951443592,0.3958077346865452,41.338260837601446,4.50908113892558e-06,10.907766915109553,1.5000323627513291e-06,0.00019187520990478343,207.73257794534885
143.62588058302035,1.1897937907435858,0.1684283113011666,62.008729076258064,5.1367901472455845e-05,45.0908113892558,1.612676174624066e-05,0.00021858615034246718,967.8885272753448
120.71493539503045,54.431343837635225,0.12071493539503052,395.8077346865453,3.1852582856214338e-06,14.156092644919916,3.1852582856214338e-06,0.0017590695822349842,1231.053431818706
43.80356262962903,62.91325255353957,0.13359375700667908,10.596372886056477,1.7847291911159613e-06,143.62588058302035,0.0016600676487609296,916.777932442607,10.603229107049565
37.89800530146941,22.829193334233338,0.40158139581211516,419.41263479239444,1.684283113011666e-06,16.36200337801256,8.164877730449787e-05,419.4126347923936,202.99374237286952
30.059892378955837,19.75138180710057,0.2836809604776269,42.5530621412821,2.4190664525741126e-05,373.53133845202785,5.062936911282339e-06,0.000706409618164559,524.1484582282402
139.52566080576338,7.8177496899975205,0.6476207491984752,12.977993346475664,1.5000323627513291e-06,10.293868508027716,1.684283113011666e-06,7.377760082683312,28.93186133044161
18.91165600969468,1.3359375700667908,0.5851882501969511,513.679014724559,0.0002316220356756384,12.607498664233685,0.00018371767615786374,0.0043803562629629025,562.1693241903948
419.41263479239444,32.31721758481955,0.12607498664233685,840.4817774137397,4.074392775323614e-05,24.543534586465405,0.0007817749689997516,0.706409618164559,876.4883955079962
35.76507330290209,2.6007244442001145,0.29627711919708694,793.1787475313466,4.317378513158363e-05,113.92099607392682,6.476207491984747e-05,0.0003231721758481955,1031.3231681058508
395.8077346865453,8.778013135972484,0.27558245984626395,75.94569217491767,0.005287744232907843,31.852582856214337,3.0498377069520646e-05,0.010907766915109553,1357.0908781394069
209.29300664290977,16.600676487609288,0.19187520990478335,37.89800530146941,3.2317217584819515e-05,395.8077346865453,0.00021858615034246718,0.32317217584819546,447.57625380065497
186.3975722588148,31.394628326189338,0.43173785131583575,431.7378513158359,0.0002600724444200114,20.628393573248037,0.00043803562629629025,0.0003681609617600467,908.8763931824552
16.36200337801256,100.0,0.5211720682918041,27.558245984626385,5.443134383763528e-05,78.1774968999752,0.004990145486353981,67637.67634660006,0.045513213394999884
14.57209562742639,77.05351461530549,0.23500071432694083,90.35971298344077,0.00098562268773957,37.89800530146941,2.8781902446687922e-05,0.19187520990478324,128.6626125160075
10.0,57.67748159927351,0.1436258805830204,241.90664525741127,0.000877801313597248,170.88518090775733,0.0009301510038746638,1759.0695822349842,0.20939090872205027
147.8465929071304,59.37244114571097,0.3231721758481954,34.744054943980046,1e-06,36.81609617600466,6.383097034609151e-06,1544.113589994833,44.44132068314323
28.368096047762684,39.58077346865453,0.1,47.77990512153967,0.000696253346500436,484.7687225130567,9.574852126495767e-06,1044.4025524245699,16.166364625270845
1000.0,26.386613016839352,0.6570676154824828,457.48552615674055,9.574852126495767e-06,13.751965681201607,3.5765073302902093e-06,3.845082481652768,499.9897731368683
107.50942544107035,1.2247580833582317,0.31852582856214345,45.0908113892558,1.0750942544107035e-05,706.409618164559,0.00017337788895633677,323.17217584819514,36.347904086590475
686.2430947254305,1.5441135899948315,0.20039495897155574,110.6687888863989,0.009437191487625705,98.56226877395704,0.00015441135899948313,30.943257951443556,69.74855002761188
161.2676174624066,13.952566080576332,0.2526479177553054,28.368096047762684,5.3648767410526705e-06,352.5086767600913,0.00013751965681201608,147.8465929071301,31.67079080818969
170.88518090775733,4.1338260837601455,0.23162203567563838,916.7779324426061,1.4156092644919914e-06,916.7779324426061,0.0002316220356756384,2.0039495897155573,1093.5490669857627
384.5082481652772,4.255306214128211,0.14784659290713031,93.01510038746642,3.3752184532845694e-06,499.01454863539806,1.4156092644919914e-06,27.16203247675567,599.4419133553506
16.84283113011666,70.6409618164559,0.9167779324426061,332.6691883634535,0.00012247580833582317,12.977993346475664,0.003326691883634535,30943.25795144362,0.046866052956412184
55.225335734172454,51.3679014724559,0.6023850899970239,279.60239072650154,0.00024543534586465404,82.83979084506615,0.006291325255353957,0.018371767615786374,375.95430741467794
14.156092644919916,4.641588833612778,0.8047488733750892,120.71493539503045,0.00296277119197087,593.7244114571097,0.0005851882501969508,9.574852126495767,34.60720882604528
296.27711919708696,25.633330167625168,0.6383097034609154,31.852582856214337,6.476207491984747e-05,23.842867788067263,1.2791404683619599e-05,1355.4249376408281,10.873779611868402
407.4392775323618,20.33181271741441,0.10596372886056477,362.8677966507226,0.003525086767600913,629.1325255353956,4.01581395812115e-06,4380.356262962907,9.455298503400583
23.16220356756384,97.14520825869748,0.8283979084506615,49.18400606471694,0.0005851882501969508,156.66376283769463,6.023850899970236e-06,27162.032476755725,0.9867597684935808
15.000323627513291,68.62430947254305,0.3789800530146942,593.7244114571097,7.594569217491763e-06,256.33330167625155,0.0003278862995629283,18371.767615786357,1.1708862019254804
49.18400606471694,1.9467410023284921,0.6200872907625806,139.52566080576338,2.2829193334233325e-05,73.7776008268331,3.3752184532845694e-06,0.040158139581211505,288.8521654157638
87.78013135972485,33.26691883634535,0.1500032362751329,73.7776008268331,0.007485379724368442,241.90664525741127,1.1228311834035286e-06,5684.823443592555,24.868662602688843
748.5379724368441,1.0907766915109554,0.15219133867459028,611.1721021545633,6.111721021545639e-05,181.07630975998157,0.001106687888863989,0.0002490155197497901,5748.556094844524
271.6203247675567,18.107630975998166,0.9035971298344078,263.8661301683937,0.004444252671383635,80.47488733750892,0.0017590695822349842,23842.867788067313,0.1687028314897469
203.31812717414402,8.04748873375089,0.9301510038746642,15.441135899948314,0.0037353133845202786,101.45870346119995,0.00046415888336127773,1.3554249376408254,131.06264340325166
17.847291911159612,3.901170832898635,0.19467410023284917,221.7746740832167,2.677151545420944e-06,107.50942544107035,0.0002600724444200114,0.28368096047762714,332.54577763844236
