Gs0,Gs1,Gs2,R1,C1,R2,C2,f,Z_mod
14.251026907004416,11.937766663730145,0.49238826930522916,14.251026907004416,0.002424462045118213,701.7038053274155,3.4551072348607704e-05,20309.175630628477,0.23835142
20.309176463633776,4.124626249074936,1.0,119.37766663730145,0.004923882613390685,83.7677625566721,1e-06,170.125423177622,83.68681
28.94266178831458,5.878016222268343,0.587801605463028,492.3882693052292,0.000587801605630666,20.309176463633776,0.0011937766294926404,0.2894266125119062,461.72327
58.78016222268343,100.0,0.17012542933225622,28.94266178831458,3.4551072348607704e-05,41.24626249074936,0.01,0.05878016040538394,74.49033
1000.0,70.17038053274155,0.34551071822643276,701.7038053274155,1e-06,10.0,7.01703820079565e-05,0.0001,3716.8027
119.37766663730145,1.0,0.0999999999999999,83.7677625566721,2.0309176269147427e-06,28.94266178831458,0.004923882613390685,100000.0,0.89765275
701.7038053274155,24.244619846343994,0.14251026697456826,10.0,7.01703820079565e-05,14.251026907004416,0.0002894266034998,1.4251026637757336,62.704227
242.44619846343994,8.37677625566721,0.2424462065100669,41.24626249074936,0.0001425102686090395,242.44619846343994,8.37677651498234e-06,837.6776301066698,24.810257
492.3882693052292,2.894266178831458,0.28942661285400384,1000.0,1.7012542643002238e-05,1000.0,4.124626318225637e-06,7.017038609271887,1777.1764
83.7677625566721,49.23882693052292,0.7017038106918334,58.78016222268343,8.37677651498234e-06,345.5107343196869,0.000587801605630666,0.01193776631090426,432.62527
345.5107343196869,1.4251026907004416,0.203091762959957,20.309176463633776,4.124626318225637e-06,58.78016222268343,0.002424462045118213,0.002424462042742404,1803.2485
170.12542262673378,17.012542262673378,0.11937766429036845,242.44619846343994,0.0002894266034998,492.3882693052292,1.7012542643002238e-05,4124.626240642181,2.5896683
41.24626249074936,34.55107343196869,0.4124626249074935,345.5107343196869,0.01,170.12542262673378,0.0001425102686090395,0.0004923882548290881,620.23895
10.0,2.0309176463633776,0.8376776456832885,170.12542262673378,0.0011937766294926404,119.37766663730145,2.0309176269147427e-06,34.55107317965811,119.92941
322.01424807310104,1.9101295350119472,0.9834672927856445,881.6972017288208,0.00876595858246088,998.573408126831,0.009431043544173241,8.074564122839375,35.901352
10.594982659677044,1.2599723145831376,0.49842173755168906,971.3592326641083,0.009461494895935058,928.6234945058823,0.009162196859180927,0.031935597237656106,947.46405
29.82254821807146,92.93508344888687,0.8999731302261352,291.28265857696533,0.009978838295161723,597.7199745178223,1.512069648515899e-05,281.14119271962846,37.477585
12.750906401779503,3.084358874708414,0.5027441442012787,10.765155793051235,0.009463238157451153,999.4935292005539,0.009160509024441243,0.00018663483810563286,1037.664
668.464320898056,54.00790184736252,0.9592898070812226,176.94262698292732,8.883201202435886e-06,884.5032966136932,0.005656626683473587,83157.07446828946,0.31756836
15.697191655635834,99.75622367858887,0.9903528451919555,974.5405042171478,0.0005990564819201827,14.780247365124524,3.012206835745019e-06,209.210377325811,14.919668
85.05293294787407,9.898512855172157,0.10268337032757689,947.1521943807602,0.006367926252961159,858.0237782001495,0.009723886447429657,85.85376295447138,1.5426993
922.1034574508667,1.8874817583709955,0.3551611989736556,10.42653921584133,0.007970379917502404,961.2134122848511,0.00020628286296501758,95681.90575077805,0.8715013
474.8940786719322,92.78540813922882,0.169786163419485,790.5675679445267,0.00996689710277319,92.1530319005251,2.044763626428903e-06,0.13595066640246678,205.30469
216.84697031974792,98.20190769433975,0.9580977261066437,988.5074853897095,1.251557979208883e-05,911.2543135881424,0.0002379160566367209,0.5273236189014725,1667.2646
