R0,R1,C1,R2,C2,R3,C3,f,Z_mod
15.469407862983644,297.63514071702957,0.01,69.51928086578846,4.832930338615552e-05,864.6535122394562,3.981071676895954e-05,276.76122922172055,31.49539
112.8837925195694,532.4952924251556,0.0023357215411365035,10.0,1.971227929476299e-06,823.7387204170227,8.43948201352032e-06,48.3293038069171,421.3071
312.4185648560524,864.6535122394562,0.00014040042862296104,51.97439815849066,0.009076005241930484,532.4952924251556,9.526806776877494e-05,0.0011018063701907087,1761.5409
532.4952924251556,312.4185648560524,0.001075422060765326,54.55594688653946,5.867067152960226e-05,166.36142641305923,4.281332444748842e-06,115.6532622408129,678.0883
23.93025754019618,257.3512688279152,8.43948201352032e-06,270.13379991054535,0.006158482172608376,558.9441853761673,0.005072980343937874,11288.37922145927,23.999666
17.89087502285838,586.7067277431488,0.0003049372914638371,1000.0,5.197439884999767e-06,10.0,0.0002767612312231213,0.005072980244844758,1614.5823
42.813324332237244,88.58667761087418,9.526806776877494e-05,22.797894524410367,0.00015469407420419157,38.85739527642727,1.5098972066305579e-05,0.012139771478850644,193.05527
38.85739527642727,14.73740620072931,1e-06,97.6053673774004,0.0055894416826367385,222.5196734070778,1.4737406074673345e-06,1.1849068413176325,282.64542
44.93984669446945,192.4024224281311,0.001184906855300069,344.2247599363327,0.002119902040526271,747.6256537437439,0.000729722797855735,20.195896949150903,50.05649
63.09573393315077,27.67612336203456,2.4517359132179994e-05,44.93984669446945,0.0013055378702729941,107.54220880568027,0.006158482172608376,0.015098971649682475,242.93
150.98971605300903,12.74274984607473,1.7890875260563917e-06,33.598182033747435,0.00033598181775584823,12.139771867077798,0.0019240241106897593,0.0013703834416158303,209.47041
57.265721298754215,107.54220880568027,5.867067152960226e-05,26.366508658975363,0.002573512841701508,361.32226526737213,1.663614203047473e-05,1024.5338140745625,58.817234
72.97227963805199,21.719114081934094,0.0009760536214038731,183.29807430505753,1.6237767667334992e-06,57.265721298754215,1e-06,0.023357214797402794,335.25497
712.2485828399658,558.9441853761673,1.4737406074673345e-06,417.88100361824036,2.225196658005007e-05,124.37607109546661,0.007476256761670114,0.04493984521420832,1805.7052
33.598182033747435,952.6807099580765,1.2139771919300984e-06,166.36142641305923,0.0002279789445064962,130.55378451943398,1.1018063314004392e-06,0.0032793629031010398,1283.194
40.787428226321936,784.7599416971207,0.0008040131538361312,907.6005011796951,4.386369968671352e-05,21.719114081934094,0.00015469407420419157,74.76256675450766,78.51613
16.237767580896616,183.29807430505753,0.00015469407420419157,19.71227959729731,0.0037926900493800643,97.6053673774004,0.0034422476996779448,16.237767279844114,71.78939
29.050785824656487,13.375677454750985,0.002573512841701508,747.6256537437439,0.0015848931442797184,143.84498447179794,4.717199041391723e-06,0.06951928056555542,833.88666
211.99020862579346,130.55378451943398,0.0037926900493800643,15.469407862983644,3.981071676895954e-05,712.2485828399658,0.00020691380816139282,1.8329806599899747,532.51117
222.5196734070778,33.598182033747435,0.0014384499391317369,23.93025754019618,0.0004078742579221726,40.787428226321936,0.0009760536214038731,2451.7358324878396,222.52107
107.54220880568027,747.6256537437439,2.3930256863095567e-06,646.4371782541275,0.000729722797855735,245.1735906302929,2.3930256863095567e-06,532.4953299038298,284.0569
26.366508658975363,245.1735906302929,5.726572020386811e-06,222.5196734070778,6.309573450940661e-06,297.63514071702957,2.4517359132179994e-05,27013.3823886223,26.466774
118.49068626761436,37.018691040575504,0.0005455594736598433,88.58667761087418,0.0009760536214038731,952.6807099580765,6.951927954040003e-06,0.00023930256934027983,1196.7767
379.2690223455429,398.10716331005096,8.64653514083475e-05,784.7599416971207,1.7890875260563917e-06,158.48932534456253,0.0023357215411365035,143.84499026437302,786.56665
233.57214614748955,17.044291109777987,0.0001156532669365406,678.5454678535461,1.3375677627627738e-06,11.018063245574012,0.0004493984492421151,51974.397945745935,233.59146
646.4371782541275,11.018063245574012,0.006158482172608376,11.018063245574012,0.00014040042862296104,69.51928086578846,0.0055894416826367385,0.39810715927630014,704.86334
143.84498447179794,137.03834265470505,2.6366508774226534e-06,112.8837925195694,7.659678044728935e-06,784.7599416971207,3.279362820810639e-05,17462.453328654185,144.0289
12.74274984607473,102.45338842272758,1.1288378860102967e-05,158.48932534456253,2.701338229607791e-05,33.598182033747435,0.0001877950717229396,6.785454337388911,302.51282
27.67612336203456,42.813324332237244,4.386369968671352e-05,11.565326389390975,0.0002511886463835836,1000.0,3.5266993167751936e-06,0.0021199021102181123,1082.0548
201.95896819233894,166.36142641305923,0.00020691380816139282,398.10716331005096,0.0001156532669365406,586.7067277431488,1.1288378860102967e-05,8.43948177306045,909.24207
257.3512688279152,25.11886404827237,1.2437606786843392e-05,30.49372861161828,0.00017044291478581728,35.266991294920444,2.225196658005007e-05,0.10754221288574957,348.2305
